"item_id","order_id","store_id","created_at","updated_at","product_type","sku","name","qty_invoiced","qty_ordered","qty_shipped","price","base_price","original_price","base_original_price","row_total","base_row_total","row_invoiced","base_row_invoiced","price_incl_tax","base_price_incl_tax","row_total_incl_tax","base_row_total_incl_tax"
2597,3903,1,"2016-03-27 13:04:39","2016-03-27 13:04:39","simple","MH12-XL-Red","Ajax Full-Zip Sweatshirt -XL-Red",3,3,3,69,69,69,69,207,207,207,207,207,207,207,207
2598,2288,1,"2016-03-28 13:04:39","2016-03-28 13:04:39","simple","MH10","Mach Street Sweatshirt ",3,3,3,62,62,62,62,186,186,186,186,186,186,186,186
2599,3806,1,"2016-03-28 13:04:39","2016-03-28 13:04:39","simple","MH09-L-Red","Abominable Hoodie-L-Red",3,3,3,69,69,69,69,207,207,207,207,207,207,207,207
2600,1692,1,"2016-03-28 13:04:39","2016-03-28 13:04:39","simple","MH03","Bruno Compete Hoodie",2,2,2,63,63,63,63,126,126,126,126,126,126,126,126
2601,3880,1,"2016-03-28 13:04:39","2016-03-28 13:04:39","simple","MH09-M-Red","Abominable Hoodie-M-Red",4,4,4,69,69,69,69,276,276,276,276,276,276,276,276
2602,1448,1,"2016-03-28 13:04:39","2016-03-28 13:04:39","simple","MH10-S-Red","Mach Street Sweatshirt -S-Red",4,4,4,62,62,62,62,248,248,248,248,248,248,248,248
2603,3343,1,"2016-03-29 13:04:39","2016-03-29 13:04:39","simple","MH10-XS-Red","Mach Street Sweatshirt -XS-Red",2,2,2,62,62,62,62,124,124,124,124,124,124,124,124
2604,1824,1,"2016-03-29 13:04:39","2016-03-29 13:04:39","simple","MH07-XL-Gray","Hero Hoodie-XL-Gray",2,2,2,54,54,54,54,108,108,108,108,108,108,108,108
2605,3294,1,"2016-03-29 13:04:39","2016-03-29 13:04:39","simple","MH13-S-Lavender","Marco Lightweight Active Hoodie-S-Lavender",3,3,3,74,74,74,74,222,222,222,222,222,222,222,222
2606,2305,1,"2016-03-29 13:04:39","2016-03-29 13:04:39","simple","MH10-XS-Black","Mach Street Sweatshirt -XS-Black",3,3,3,62,62,62,62,186,186,186,186,186,186,186,186
2607,2424,1,"2016-03-29 13:04:39","2016-03-29 13:04:39","simple","MH05-M-Green","Hollister Backyard Sweatshirt-M-Green",4,4,4,52,52,52,52,208,208,208,208,208,208,208,208
2608,1478,1,"2016-03-30 13:04:39","2016-03-30 13:04:39","simple","MH05-L-Green","Hollister Backyard Sweatshirt-L-Green",4,4,4,52,52,52,52,208,208,208,208,208,208,208,208
2609,2381,1,"2016-03-30 13:04:39","2016-03-30 13:04:39","simple","MH06-M-Purple","Stark Fundamental Hoodie-M-Purple",1,1,1,42,42,42,42,42,42,42,42,42,42,42,42
2610,1690,1,"2016-03-30 13:04:39","2016-03-30 13:04:39","simple","MH11-S-Orange","Grayson Crewneck Sweatshirt -S-Orange",4,4,4,64,64,64,64,256,256,256,256,256,256,256,256
2611,3638,1,"2016-03-30 13:04:39","2016-03-30 13:04:39","simple","MH10-XS-Black","Mach Street Sweatshirt -XS-Black",2,2,2,62,62,62,62,124,124,124,124,124,124,124,124
2612,2744,1,"2016-03-30 13:04:39","2016-03-30 13:04:39","simple","MH11-XS-White","Grayson Crewneck Sweatshirt -XS-White",1,1,1,64,64,64,64,64,64,64,64,64,64,64,64
2613,1311,1,"2016-03-30 13:04:39","2016-03-30 13:04:39","simple","MH03-L-Blue","Bruno Compete Hoodie-L-Blue",4,4,4,63,63,63,63,252,252,252,252,252,252,252,252
2614,2621,1,"2016-03-31 13:04:39","2016-03-31 13:04:39","simple","MH12-S-Green","Ajax Full-Zip Sweatshirt -S-Green",4,4,4,69,69,69,69,276,276,276,276,276,276,276,276
2615,3075,1,"2016-03-31 13:04:39","2016-03-31 13:04:39","simple","MH11-XL-Red","Grayson Crewneck Sweatshirt -XL-Red",2,2,2,64,64,64,64,128,128,128,128,128,128,128,128
2616,2512,1,"2016-03-31 13:04:39","2016-03-31 13:04:39","simple","MH03-XS-Blue","Bruno Compete Hoodie-XS-Blue",3,3,3,63,63,63,63,189,189,189,189,189,189,189,189
2617,3344,1,"2016-03-31 13:04:39","2016-03-31 13:04:39","simple","MH09-L-Blue","Abominable Hoodie-L-Blue",2,2,2,69,69,69,69,138,138,138,138,138,138,138,138
2618,1866,1,"2016-03-31 13:04:39","2016-03-31 13:04:39","simple","MH01-S-Gray","Chaz Kangeroo Hoodie-S-Gray",4,4,4,52,52,52,52,208,208,208,208,208,208,208,208
2619,3021,1,"2016-03-31 13:04:39","2016-03-31 13:04:39","simple","MH07-M-Black","Hero Hoodie-M-Black",4,4,4,54,54,54,54,216,216,216,216,216,216,216,216
2620,2076,1,"2016-03-31 13:04:39","2016-03-31 13:04:39","simple","MH05-XS-Green","Hollister Backyard Sweatshirt-XS-Green",2,2,2,52,52,52,52,104,104,104,104,104,104,104,104
2621,2132,1,"2016-03-31 13:04:39","2016-03-31 13:04:39","simple","MH02-XS-Black","Teton Pullover Hoodie-XS-Black",1,1,1,70,70,70,70,70,70,70,70,70,70,70,70
2622,1120,1,"2016-03-31 13:04:39","2016-03-31 13:04:39","simple","MH05-XS-Red","Hollister Backyard Sweatshirt-XS-Red",4,4,4,52,52,52,52,208,208,208,208,208,208,208,208
2623,2713,1,"2016-04-01 13:04:39","2016-04-01 13:04:39","simple","MH07-M-Black","Hero Hoodie-M-Black",3,3,3,54,54,54,54,162,162,162,162,162,162,162,162
2624,3669,1,"2016-04-01 13:04:39","2016-04-01 13:04:39","simple","MH10-S-Black","Mach Street Sweatshirt -S-Black",3,3,3,62,62,62,62,186,186,186,186,186,186,186,186
2625,3884,1,"2016-04-01 13:04:39","2016-04-01 13:04:39","simple","MH01-S-Orange","Chaz Kangeroo Hoodie-S-Orange",4,4,4,52,52,52,52,208,208,208,208,208,208,208,208
2626,3935,1,"2016-04-01 13:04:39","2016-04-01 13:04:39","simple","MH12-S-Red","Ajax Full-Zip Sweatshirt -S-Red",1,1,1,69,69,69,69,69,69,69,69,69,69,69,69
2627,1479,1,"2016-04-02 13:04:39","2016-04-02 13:04:39","simple","MH12-M-Green","Ajax Full-Zip Sweatshirt -M-Green",4,4,4,69,69,69,69,276,276,276,276,276,276,276,276
2628,3803,1,"2016-04-02 13:04:39","2016-04-02 13:04:39","simple","MH06","Stark Fundamental Hoodie",3,3,3,42,42,42,42,126,126,126,126,126,126,126,126
2629,3365,1,"2016-04-02 13:04:39","2016-04-02 13:04:39","simple","MH07-M-Gray","Hero Hoodie-M-Gray",1,1,1,54,54,54,54,54,54,54,54,54,54,54,54
2630,1293,1,"2016-04-03 13:04:39","2016-04-03 13:04:39","simple","MH03-XL-Green","Bruno Compete Hoodie-XL-Green",4,4,4,63,63,63,63,252,252,252,252,252,252,252,252
2631,1383,1,"2016-04-03 13:04:39","2016-04-03 13:04:39","simple","MH02-S-Black","Teton Pullover Hoodie-S-Black",2,2,2,70,70,70,70,140,140,140,140,140,140,140,140
2632,1929,1,"2016-04-03 13:04:39","2016-04-03 13:04:39","simple","MH13-XS-Lavender","Marco Lightweight Active Hoodie-XS-Lavender",1,1,1,74,74,74,74,74,74,74,74,74,74,74,74
2633,2146,1,"2016-04-03 13:04:39","2016-04-03 13:04:39","simple","MH02-XL-Purple","Teton Pullover Hoodie-XL-Purple",1,1,1,70,70,70,70,70,70,70,70,70,70,70,70
2634,1305,1,"2016-04-03 13:04:39","2016-04-03 13:04:39","simple","MH02-S-Red","Teton Pullover Hoodie-S-Red",2,2,2,70,70,70,70,140,140,140,140,140,140,140,140
2635,2217,1,"2016-04-03 13:04:39","2016-04-03 13:04:39","simple","MH07-XL-Green","Hero Hoodie-XL-Green",2,2,2,54,54,54,54,108,108,108,108,108,108,108,108
2636,3395,1,"2016-04-04 13:04:39","2016-04-04 13:04:39","simple","MH06-M-Black","Stark Fundamental Hoodie-M-Black",3,3,3,42,42,42,42,126,126,126,126,126,126,126,126
2637,3401,1,"2016-04-04 13:04:39","2016-04-04 13:04:39","simple","MH08-M-Red","Oslo Trek Hoodie-M-Red",2,2,2,42,42,42,42,84,84,84,84,84,84,84,84
2638,3087,1,"2016-04-04 13:04:39","2016-04-04 13:04:39","simple","MH05-L-Red","Hollister Backyard Sweatshirt-L-Red",4,4,4,52,52,52,52,208,208,208,208,208,208,208,208
2639,1231,1,"2016-04-05 13:04:39","2016-04-05 13:04:39","simple","MH08-L-Red","Oslo Trek Hoodie-L-Red",2,2,2,42,42,42,42,84,84,84,84,84,84,84,84
2640,3267,1,"2016-04-05 13:04:39","2016-04-05 13:04:39","simple","MH04-S-White","Frankie  Sweatshirt-S-White",3,3,3,60,60,60,60,180,180,180,180,180,180,180,180
2641,2608,1,"2016-04-05 13:04:39","2016-04-05 13:04:39","simple","MH01-L-Orange","Chaz Kangeroo Hoodie-L-Orange",3,3,3,52,52,52,52,156,156,156,156,156,156,156,156
2642,1699,1,"2016-04-05 13:04:39","2016-04-05 13:04:39","simple","MH02-S-Red","Teton Pullover Hoodie-S-Red",2,2,2,70,70,70,70,140,140,140,140,140,140,140,140
2643,2571,1,"2016-04-05 13:04:39","2016-04-05 13:04:39","simple","MH02-L-Red","Teton Pullover Hoodie-L-Red",1,1,1,70,70,70,70,70,70,70,70,70,70,70,70
2644,3392,1,"2016-04-05 13:04:39","2016-04-05 13:04:39","simple","MH01-M-Black","Chaz Kangeroo Hoodie-M-Black",1,1,1,52,52,52,52,52,52,52,52,52,52,52,52
2645,2674,1,"2016-04-05 13:04:39","2016-04-05 13:04:39","simple","MH04-S-Yellow","Frankie  Sweatshirt-S-Yellow",4,4,4,60,60,60,60,240,240,240,240,240,240,240,240
2646,2701,1,"2016-04-06 13:04:39","2016-04-06 13:04:39","simple","MH10","Mach Street Sweatshirt ",3,3,3,62,62,62,62,186,186,186,186,186,186,186,186
2647,1304,1,"2016-04-06 13:04:39","2016-04-06 13:04:39","simple","MH06-S-Black","Stark Fundamental Hoodie-S-Black",4,4,4,42,42,42,42,168,168,168,168,168,168,168,168
2648,2476,1,"2016-04-06 13:04:39","2016-04-06 13:04:39","simple","MH02-L-Black","Teton Pullover Hoodie-L-Black",1,1,1,70,70,70,70,70,70,70,70,70,70,70,70
2649,2374,1,"2016-04-06 13:04:39","2016-04-06 13:04:39","simple","MH09-XS-Blue","Abominable Hoodie-XS-Blue",1,1,1,69,69,69,69,69,69,69,69,69,69,69,69
2650,3190,1,"2016-04-07 13:04:39","2016-04-07 13:04:39","simple","MH09-XS-Red","Abominable Hoodie-XS-Red",4,4,4,69,69,69,69,276,276,276,276,276,276,276,276
2651,3362,1,"2016-04-07 13:04:39","2016-04-07 13:04:39","simple","MH12-S-Blue","Ajax Full-Zip Sweatshirt -S-Blue",3,3,3,69,69,69,69,207,207,207,207,207,207,207,207
2652,3038,1,"2016-04-07 13:04:39","2016-04-07 13:04:39","simple","MH01-L-Black","Chaz Kangeroo Hoodie-L-Black",3,3,3,52,52,52,52,156,156,156,156,156,156,156,156
2653,1360,1,"2016-04-07 13:04:39","2016-04-07 13:04:39","simple","MH05-XS-Green","Hollister Backyard Sweatshirt-XS-Green",1,1,1,52,52,52,52,52,52,52,52,52,52,52,52
2654,1440,1,"2016-04-07 13:04:39","2016-04-07 13:04:39","simple","MH04-XL-Yellow","Frankie  Sweatshirt-XL-Yellow",3,3,3,60,60,60,60,180,180,180,180,180,180,180,180
2655,2169,1,"2016-04-07 13:04:39","2016-04-07 13:04:39","simple","MH06","Stark Fundamental Hoodie",4,4,4,42,42,42,42,168,168,168,168,168,168,168,168
2656,1742,1,"2016-04-08 13:04:39","2016-04-08 13:04:39","simple","MH05-S-Red","Hollister Backyard Sweatshirt-S-Red",1,1,1,52,52,52,52,52,52,52,52,52,52,52,52
2657,1035,1,"2016-04-09 13:04:39","2016-04-09 13:04:39","simple","MH04-XL-Yellow","Frankie  Sweatshirt-XL-Yellow",4,4,4,60,60,60,60,240,240,240,240,240,240,240,240
2658,3331,1,"2016-04-09 13:04:39","2016-04-09 13:04:39","simple","MH11-L-Orange","Grayson Crewneck Sweatshirt -L-Orange",3,3,3,64,64,64,64,192,192,192,192,192,192,192,192
2659,3346,1,"2016-04-09 13:04:39","2016-04-09 13:04:39","simple","MH02-XS-Purple","Teton Pullover Hoodie-XS-Purple",2,2,2,70,70,70,70,140,140,140,140,140,140,140,140
2660,3122,1,"2016-04-09 13:04:39","2016-04-09 13:04:39","simple","MH09-XL-Green","Abominable Hoodie-XL-Green",1,1,1,69,69,69,69,69,69,69,69,69,69,69,69
2661,3885,1,"2016-04-09 13:04:39","2016-04-09 13:04:39","simple","MH12-XS-Red","Ajax Full-Zip Sweatshirt -XS-Red",2,2,2,69,69,69,69,138,138,138,138,138,138,138,138
2662,2590,1,"2016-04-09 13:04:39","2016-04-09 13:04:39","simple","MH05-XL-White","Hollister Backyard Sweatshirt-XL-White",3,3,3,52,52,52,52,156,156,156,156,156,156,156,156
2663,2174,1,"2016-04-09 13:04:39","2016-04-09 13:04:39","simple","MH12-XS-Green","Ajax Full-Zip Sweatshirt -XS-Green",2,2,2,69,69,69,69,138,138,138,138,138,138,138,138
2664,1959,1,"2016-04-09 13:04:39","2016-04-09 13:04:39","simple","MH11-L-Orange","Grayson Crewneck Sweatshirt -L-Orange",1,1,1,64,64,64,64,64,64,64,64,64,64,64,64
2665,1019,1,"2016-04-10 13:04:39","2016-04-10 13:04:39","simple","MH10-L-Red","Mach Street Sweatshirt -L-Red",3,3,3,62,62,62,62,186,186,186,186,186,186,186,186
2666,2038,1,"2016-04-10 13:04:39","2016-04-10 13:04:39","simple","MH06-S-Purple","Stark Fundamental Hoodie-S-Purple",2,2,2,42,42,42,42,84,84,84,84,84,84,84,84
2667,2069,1,"2016-04-10 13:04:39","2016-04-10 13:04:39","simple","MH11-XS-Orange","Grayson Crewneck Sweatshirt -XS-Orange",4,4,4,64,64,64,64,256,256,256,256,256,256,256,256
2668,3582,1,"2016-04-11 13:04:39","2016-04-11 13:04:39","simple","MH01-XL-Black","Chaz Kangeroo Hoodie-XL-Black",3,3,3,52,52,52,52,156,156,156,156,156,156,156,156
2669,2802,1,"2016-04-11 13:04:39","2016-04-11 13:04:39","simple","MH06-XL-Purple","Stark Fundamental Hoodie-XL-Purple",2,2,2,42,42,42,42,84,84,84,84,84,84,84,84
2670,3108,1,"2016-04-11 13:04:39","2016-04-11 13:04:39","simple","MH08-XS-Brown","Oslo Trek Hoodie-XS-Brown",3,3,3,42,42,42,42,126,126,126,126,126,126,126,126
2671,2955,1,"2016-04-11 13:04:39","2016-04-11 13:04:39","simple","MH01-M-Orange","Chaz Kangeroo Hoodie-M-Orange",3,3,3,52,52,52,52,156,156,156,156,156,156,156,156
2672,2225,1,"2016-04-12 13:04:39","2016-04-12 13:04:39","simple","MH11-M-Orange","Grayson Crewneck Sweatshirt -M-Orange",1,1,1,64,64,64,64,64,64,64,64,64,64,64,64
2673,3865,1,"2016-04-12 13:04:39","2016-04-12 13:04:39","simple","MH06-XS-Black","Stark Fundamental Hoodie-XS-Black",4,4,4,42,42,42,42,168,168,168,168,168,168,168,168
2674,1476,1,"2016-04-12 13:04:39","2016-04-12 13:04:39","simple","MH07-L-Black","Hero Hoodie-L-Black",2,2,2,54,54,54,54,108,108,108,108,108,108,108,108
2675,2960,1,"2016-04-13 13:04:39","2016-04-13 13:04:39","simple","MH01-XS-Gray","Chaz Kangeroo Hoodie-XS-Gray",3,3,3,52,52,52,52,156,156,156,156,156,156,156,156
2676,3085,1,"2016-04-13 13:04:39","2016-04-13 13:04:39","simple","MH10-XL-Blue","Mach Street Sweatshirt -XL-Blue",2,2,2,62,62,62,62,124,124,124,124,124,124,124,124
2677,3784,1,"2016-04-13 13:04:39","2016-04-13 13:04:39","simple","MH12-XS-Blue","Ajax Full-Zip Sweatshirt -XS-Blue",3,3,3,69,69,69,69,207,207,207,207,207,207,207,207
2678,3652,1,"2016-04-13 13:04:39","2016-04-13 13:04:39","simple","MH12-XS-Blue","Ajax Full-Zip Sweatshirt -XS-Blue",1,1,1,69,69,69,69,69,69,69,69,69,69,69,69
2679,3538,1,"2016-04-13 13:04:39","2016-04-13 13:04:39","simple","MH09-XL-Blue","Abominable Hoodie-XL-Blue",1,1,1,69,69,69,69,69,69,69,69,69,69,69,69
2680,1146,1,"2016-04-13 13:04:39","2016-04-13 13:04:39","simple","MH05-XS-Green","Hollister Backyard Sweatshirt-XS-Green",4,4,4,52,52,52,52,208,208,208,208,208,208,208,208
2681,1867,1,"2016-04-13 13:04:39","2016-04-13 13:04:39","simple","MH08-XS-Brown","Oslo Trek Hoodie-XS-Brown",1,1,1,42,42,42,42,42,42,42,42,42,42,42,42
2682,3977,1,"2016-04-13 13:04:39","2016-04-13 13:04:39","simple","MH13-XS-Blue","Marco Lightweight Active Hoodie-XS-Blue",1,1,1,74,74,74,74,74,74,74,74,74,74,74,74
2683,3749,1,"2016-04-14 13:04:39","2016-04-14 13:04:39","simple","MH07-S-Black","Hero Hoodie-S-Black",3,3,3,54,54,54,54,162,162,162,162,162,162,162,162
2684,3198,1,"2016-04-14 13:04:39","2016-04-14 13:04:39","simple","MH05-M-Red","Hollister Backyard Sweatshirt-M-Red",4,4,4,52,52,52,52,208,208,208,208,208,208,208,208
2685,2840,1,"2016-04-14 13:04:39","2016-04-14 13:04:39","simple","MH06-M-Black","Stark Fundamental Hoodie-M-Black",1,1,1,42,42,42,42,42,42,42,42,42,42,42,42
2686,1516,1,"2016-04-14 13:04:39","2016-04-14 13:04:39","simple","MH05-S-White","Hollister Backyard Sweatshirt-S-White",2,2,2,52,52,52,52,104,104,104,104,104,104,104,104
2687,3821,1,"2016-04-14 13:04:39","2016-04-14 13:04:39","simple","MH12-XS-Red","Ajax Full-Zip Sweatshirt -XS-Red",2,2,2,69,69,69,69,138,138,138,138,138,138,138,138
2688,1346,1,"2016-04-14 13:04:39","2016-04-14 13:04:39","simple","MH12-XL-Green","Ajax Full-Zip Sweatshirt -XL-Green",4,4,4,69,69,69,69,276,276,276,276,276,276,276,276
2689,3484,1,"2016-04-15 13:04:39","2016-04-15 13:04:39","simple","MH09-XL-Red","Abominable Hoodie-XL-Red",4,4,4,69,69,69,69,276,276,276,276,276,276,276,276
2690,3549,1,"2016-04-15 13:04:39","2016-04-15 13:04:39","simple","MH02-XL-Red","Teton Pullover Hoodie-XL-Red",3,3,3,70,70,70,70,210,210,210,210,210,210,210,210
2691,1157,1,"2016-04-15 13:04:39","2016-04-15 13:04:39","simple","MH03-XS-Green","Bruno Compete Hoodie-XS-Green",4,4,4,63,63,63,63,252,252,252,252,252,252,252,252
2692,3146,1,"2016-04-16 13:04:39","2016-04-16 13:04:39","simple","MH03-L-Blue","Bruno Compete Hoodie-L-Blue",2,2,2,63,63,63,63,126,126,126,126,126,126,126,126
2693,2592,1,"2016-04-16 13:04:39","2016-04-16 13:04:39","simple","MH06-M-Purple","Stark Fundamental Hoodie-M-Purple",2,2,2,42,42,42,42,84,84,84,84,84,84,84,84
2694,1060,1,"2016-04-16 13:04:39","2016-04-16 13:04:39","simple","MH06-XS-Purple","Stark Fundamental Hoodie-XS-Purple",2,2,2,42,42,42,42,84,84,84,84,84,84,84,84
2695,1206,1,"2016-04-16 13:04:39","2016-04-16 13:04:39","simple","MH03-M-Green","Bruno Compete Hoodie-M-Green",1,1,1,63,63,63,63,63,63,63,63,63,63,63,63
2696,1739,1,"2016-04-16 13:04:39","2016-04-16 13:04:39","simple","MH07-XS-Black","Hero Hoodie-XS-Black",4,4,4,54,54,54,54,216,216,216,216,216,216,216,216
2697,2345,1,"2016-04-16 13:04:39","2016-04-16 13:04:39","simple","MH05-L-White","Hollister Backyard Sweatshirt-L-White",1,1,1,52,52,52,52,52,52,52,52,52,52,52,52
2698,2179,1,"2016-04-17 13:04:39","2016-04-17 13:04:39","simple","MH11-S-Orange","Grayson Crewneck Sweatshirt -S-Orange",1,1,1,64,64,64,64,64,64,64,64,64,64,64,64
2699,2423,1,"2016-04-17 13:04:39","2016-04-17 13:04:39","simple","MH04-L-Yellow","Frankie  Sweatshirt-L-Yellow",1,1,1,60,60,60,60,60,60,60,60,60,60,60,60
2700,3547,1,"2016-04-17 13:04:39","2016-04-17 13:04:39","simple","MH12-M-Green","Ajax Full-Zip Sweatshirt -M-Green",1,1,1,69,69,69,69,69,69,69,69,69,69,69,69
2701,3227,1,"2016-04-17 13:04:39","2016-04-17 13:04:39","simple","MH05-S-Red","Hollister Backyard Sweatshirt-S-Red",4,4,4,52,52,52,52,208,208,208,208,208,208,208,208
2702,2808,1,"2016-04-17 13:04:39","2016-04-17 13:04:39","simple","MH03-S-Black","Bruno Compete Hoodie-S-Black",2,2,2,63,63,63,63,126,126,126,126,126,126,126,126
2703,3782,1,"2016-04-17 13:04:39","2016-04-17 13:04:39","simple","MH12-L-Green","Ajax Full-Zip Sweatshirt -L-Green",4,4,4,69,69,69,69,276,276,276,276,276,276,276,276
2704,2734,1,"2016-04-17 13:04:39","2016-04-17 13:04:39","simple","MH01-S-Gray","Chaz Kangeroo Hoodie-S-Gray",3,3,3,52,52,52,52,156,156,156,156,156,156,156,156
2705,2150,1,"2016-04-17 13:04:39","2016-04-17 13:04:39","simple","MH03-XL-Blue","Bruno Compete Hoodie-XL-Blue",1,1,1,63,63,63,63,63,63,63,63,63,63,63,63
2706,2295,1,"2016-04-17 13:04:39","2016-04-17 13:04:39","simple","MH08-S-Red","Oslo Trek Hoodie-S-Red",4,4,4,42,42,42,42,168,168,168,168,168,168,168,168
2707,2159,1,"2016-04-17 13:04:39","2016-04-17 13:04:39","simple","MH04-S-White","Frankie  Sweatshirt-S-White",2,2,2,60,60,60,60,120,120,120,120,120,120,120,120
2708,1379,1,"2016-04-18 13:04:39","2016-04-18 13:04:39","simple","MH09-M-Blue","Abominable Hoodie-M-Blue",1,1,1,69,69,69,69,69,69,69,69,69,69,69,69
2709,1257,1,"2016-04-18 13:04:39","2016-04-18 13:04:39","simple","MH09-S-Red","Abominable Hoodie-S-Red",4,4,4,69,69,69,69,276,276,276,276,276,276,276,276
2710,3090,1,"2016-04-18 13:04:39","2016-04-18 13:04:39","simple","MH11-M-Red","Grayson Crewneck Sweatshirt -M-Red",2,2,2,64,64,64,64,128,128,128,128,128,128,128,128
2711,1968,1,"2016-04-18 13:04:39","2016-04-18 13:04:39","simple","MH04-XS-Yellow","Frankie  Sweatshirt-XS-Yellow",1,1,1,60,60,60,60,60,60,60,60,60,60,60,60
2712,3680,1,"2016-04-18 13:04:39","2016-04-18 13:04:39","simple","MH13-XS-Blue","Marco Lightweight Active Hoodie-XS-Blue",2,2,2,74,74,74,74,148,148,148,148,148,148,148,148
2713,2117,1,"2016-04-18 13:04:39","2016-04-18 13:04:39","simple","MH11-S-White","Grayson Crewneck Sweatshirt -S-White",4,4,4,64,64,64,64,256,256,256,256,256,256,256,256
2714,1480,1,"2016-04-19 13:04:39","2016-04-19 13:04:39","simple","MH11-M-Red","Grayson Crewneck Sweatshirt -M-Red",3,3,3,64,64,64,64,192,192,192,192,192,192,192,192
2715,3371,1,"2016-04-19 13:04:39","2016-04-19 13:04:39","simple","MH01-M-Orange","Chaz Kangeroo Hoodie-M-Orange",4,4,4,52,52,52,52,208,208,208,208,208,208,208,208
2716,2022,1,"2016-04-19 13:04:39","2016-04-19 13:04:39","simple","MH04-XS-Yellow","Frankie  Sweatshirt-XS-Yellow",4,4,4,60,60,60,60,240,240,240,240,240,240,240,240
2717,3019,1,"2016-04-19 13:04:39","2016-04-19 13:04:39","simple","MH11-XS-White","Grayson Crewneck Sweatshirt -XS-White",2,2,2,64,64,64,64,128,128,128,128,128,128,128,128
2718,2029,1,"2016-04-19 13:04:39","2016-04-19 13:04:39","simple","MH02-XL-Purple","Teton Pullover Hoodie-XL-Purple",2,2,2,70,70,70,70,140,140,140,140,140,140,140,140
2719,1520,1,"2016-04-19 13:04:39","2016-04-19 13:04:39","simple","MH05-XL-Red","Hollister Backyard Sweatshirt-XL-Red",4,4,4,52,52,52,52,208,208,208,208,208,208,208,208
2720,1945,1,"2016-04-19 13:04:39","2016-04-19 13:04:39","simple","MH09-XL-Green","Abominable Hoodie-XL-Green",1,1,1,69,69,69,69,69,69,69,69,69,69,69,69
2721,3389,1,"2016-04-20 13:04:39","2016-04-20 13:04:39","simple","MH05-XL-Green","Hollister Backyard Sweatshirt-XL-Green",1,1,1,52,52,52,52,52,52,52,52,52,52,52,52
2722,1693,1,"2016-04-20 13:04:39","2016-04-20 13:04:39","simple","MH06-XL-Black","Stark Fundamental Hoodie-XL-Black",1,1,1,42,42,42,42,42,42,42,42,42,42,42,42
2723,2601,1,"2016-04-20 13:04:39","2016-04-20 13:04:39","simple","MH12-M-Red","Ajax Full-Zip Sweatshirt -M-Red",4,4,4,69,69,69,69,276,276,276,276,276,276,276,276
2724,1834,1,"2016-04-21 13:04:39","2016-04-21 13:04:39","simple","MH07-M-Green","Hero Hoodie-M-Green",4,4,4,54,54,54,54,216,216,216,216,216,216,216,216
2725,2448,1,"2016-04-21 13:04:39","2016-04-21 13:04:39","simple","MH10-L-Red","Mach Street Sweatshirt -L-Red",1,1,1,62,62,62,62,62,62,62,62,62,62,62,62
2726,3352,1,"2016-04-21 13:04:39","2016-04-21 13:04:39","simple","MH04-L-Green","Frankie  Sweatshirt-L-Green",2,2,2,60,60,60,60,120,120,120,120,120,120,120,120
2727,2952,1,"2016-04-21 13:04:39","2016-04-21 13:04:39","simple","MH11-XS-White","Grayson Crewneck Sweatshirt -XS-White",1,1,1,64,64,64,64,64,64,64,64,64,64,64,64
2728,1734,1,"2016-04-21 13:04:39","2016-04-21 13:04:39","simple","MH07-XS-Gray","Hero Hoodie-XS-Gray",1,1,1,54,54,54,54,54,54,54,54,54,54,54,54
2729,3007,1,"2016-04-21 13:04:39","2016-04-21 13:04:39","simple","MH03-M-Green","Bruno Compete Hoodie-M-Green",2,2,2,63,63,63,63,126,126,126,126,126,126,126,126
2730,2996,1,"2016-04-21 13:04:39","2016-04-21 13:04:39","simple","MH02-XS-Purple","Teton Pullover Hoodie-XS-Purple",3,3,3,70,70,70,70,210,210,210,210,210,210,210,210
2731,3414,1,"2016-04-22 13:04:39","2016-04-22 13:04:39","simple","MH05-XS-Red","Hollister Backyard Sweatshirt-XS-Red",3,3,3,52,52,52,52,156,156,156,156,156,156,156,156
2732,1759,1,"2016-04-22 13:04:39","2016-04-22 13:04:39","simple","MH01-XL-Gray","Chaz Kangeroo Hoodie-XL-Gray",1,1,1,52,52,52,52,52,52,52,52,52,52,52,52
2733,3965,1,"2016-04-22 13:04:39","2016-04-22 13:04:39","simple","MH07-L-Black","Hero Hoodie-L-Black",1,1,1,54,54,54,54,54,54,54,54,54,54,54,54
2734,3171,1,"2016-04-22 13:04:39","2016-04-22 13:04:39","simple","MH01","Chaz Kangeroo Hoodie",3,3,3,52,52,52,52,156,156,156,156,156,156,156,156
2735,3742,1,"2016-04-22 13:04:39","2016-04-22 13:04:39","simple","MH02-L-Red","Teton Pullover Hoodie-L-Red",2,2,2,70,70,70,70,140,140,140,140,140,140,140,140
2736,1315,1,"2016-04-23 13:04:39","2016-04-23 13:04:39","simple","MH12-L-Blue","Ajax Full-Zip Sweatshirt -L-Blue",1,1,1,69,69,69,69,69,69,69,69,69,69,69,69
2737,3218,1,"2016-04-23 13:04:39","2016-04-23 13:04:39","simple","MH03-L-Black","Bruno Compete Hoodie-L-Black",3,3,3,63,63,63,63,189,189,189,189,189,189,189,189
2738,3071,1,"2016-04-23 13:04:39","2016-04-23 13:04:39","simple","MH07-XL-Green","Hero Hoodie-XL-Green",1,1,1,54,54,54,54,54,54,54,54,54,54,54,54
